municipio,Codigo.DANE,Ano,Mes,NBI,zwnd,wpac,qbo,NeutralNina,NeutralNino,NinoNina,excess_cases1
MOLAGAVITA,68468,2016,3,9.35,7.8,2.6,2.4,,,,0.0
MOLAGAVITA,68468,2016,4,9.35,2.5,3.1,-1.83,,,,0.0
MOLAGAVITA,68468,2016,5,9.35,1.4,5.0,-5.1,,,,0.0
MOLAGAVITA,68468,2016,6,9.35,0.0,3.7,-7.64,,,,0.0
MOLAGAVITA,68468,2016,7,9.35,-1.4,4.1,-7.83,,,,0.0
MOLAGAVITA,68468,2016,8,9.35,0.6,3.8,-3.6,,,,0.0
MOLAGAVITA,68468,2016,9,9.35,-0.7,5.0,0.21,,,,0.0
MOLAGAVITA,68468,2016,10,9.35,1.7,3.6,4.53,,,,0.0
MOLAGAVITA,68468,2016,11,9.35,12.9,2.6,7.11,,,,0.0
MOLAGAVITA,68468,2016,12,9.35,13.1,1.8,8.7,,,,0.0
MOLAGAVITA,68468,2017,1,9.35,16.9,3.4,9.66,,,,0.0
MOLAGAVITA,68468,2017,2,9.35,13.2,3.7,9.9,0.0,0.0,,0.0
MOLAGAVITA,68468,2017,3,9.35,14.2,5.9,9.8,0.0,0.0,,0.0
MOLAGAVITA,68468,2017,4,9.35,5.9,3.3,10.72,0.0,0.0,,0.0
MOLAGAVITA,68468,2017,5,9.35,3.3,5.7,11.68,0.0,0.0,,0.0
MOLAGAVITA,68468,2017,6,9.35,-0.3,4.6,8.77,0.0,0.0,,0.0
MOLAGAVITA,68468,2017,7,9.35,-1.2,5.7,5.08,0.0,0.0,,0.0
MOLAGAVITA,68468,2017,8,9.35,-4.2,5.3,2.58,0.0,0.0,,0.0
MOLAGAVITA,68468,2017,9,9.35,-4.6,6.1,1.89,,,,0.0
MOLAGAVITA,68468,2017,10,9.35,6.5,3.3,1.72,,,,0.0
MOLAGAVITA,68468,2017,11,9.35,13.2,2.5,1.26,,,,0.0
MOLAGAVITA,68468,2017,12,9.35,14.6,1.3,0.29,,,,0.0
MOLAGAVITA,68468,2018,1,9.35,18.9,5.1,-0.3,,,,0.0
MOLAGAVITA,68468,2018,2,9.35,17.5,-0.7,-1.1,,,,0.0
MOLAGAVITA,68468,2018,3,9.35,19.8,0.4,-0.17,,,,0.0
MOLAGAVITA,68468,2018,4,9.35,12.6,2.0,-1.17,,,,0.0
MOLAGAVITA,68468,2018,5,9.35,5.9,4.0,-6.23,0.0,0.0,,0.0
MOLAGAVITA,68468,2018,6,9.35,-2.9,4.1,-11.97,0.0,0.0,,0.0
MOLAGAVITA,68468,2018,7,9.35,3.0,4.4,-16.32,0.0,0.0,,0.0
MOLAGAVITA,68468,2018,8,9.35,-3.0,2.5,-18.07,0.0,0.0,,0.0
MOLAGAVITA,68468,2018,9,9.35,-5.6,0.6,-18.67,,,,0.0
MOLAGAVITA,68468,2018,10,9.35,-0.9,1.3,-14.35,,,,0.0
MOLAGAVITA,68468,2018,11,9.35,7.8,0.0,-9.67,,,,0.0
MOLAGAVITA,68468,2018,12,9.35,14.4,0.6,-5.32,,,,0.0
MOLAGAVITA,68468,2019,1,9.35,17.6,-0.6,-3.28,,,,0.0
MOLAGAVITA,68468,2019,2,9.35,13.0,-1.7,-2.07,,,,0.0
MOLAGAVITA,68468,2019,3,9.35,10.6,1.7,2.44,,,,0.0
MOLAGAVITA,68468,2019,4,9.35,9.9,4.3,6.28,,,,0.0
MOLAGAVITA,68468,2019,5,9.35,3.1,0.2,10.04,,,,0.0
MOLAGAVITA,68468,2019,6,9.35,4.4,4.8,10.32,,,,0.0
MOLAGAVITA,68468,2019,7,9.35,-4.0,2.4,7.28,,,,0.0
MOLAGAVITA,68468,2019,8,9.35,-2.2,2.8,6.44,0.0,0.0,,0.0
MOLAGAVITA,68468,2019,9,9.35,-8.5,1.4,4.54,0.0,0.0,,0.0
MOLAGAVITA,68468,2019,10,9.35,-2.3,2.5,5.0,0.0,0.0,,0.0
MOLAGAVITA,68468,2019,11,9.35,8.0,-0.6,4.19,0.0,0.0,,0.0
MOLAGAVITA,68468,2019,12,9.35,9.8,-1.0,4.72,0.0,0.0,,0.0
MOLAGAVITA,68468,2020,1,9.35,1.1,-1.0,1.89,0.0,0.0,,0.0
MOLAGAVITA,68468,2020,2,9.35,1.3,-0.3,-0.96,0.0,0.0,,0.0
MOLAGAVITA,68468,2020,3,9.35,1.1,3.2,-2.16,0.0,0.0,,0.0
MOLAGAVITA,68468,2020,4,9.35,0.9,3.7,-5.54,0.0,0.0,,0.0
MOLAGAVITA,68468,2020,5,9.35,1.0,5.3,-9.06,0.0,0.0,,0.0
MOLAGAVITA,68468,2020,6,9.35,0.0,4.8,-9.71,,,,0.0
MOLAGAVITA,68468,2020,7,9.35,0.7,6.0,-8.12,,,,0.0
MOLAGAVITA,68468,2020,8,9.35,0.0,4.8,-4.07,1.0,,1.0,0.0
MOLAGAVITA,68468,2020,9,9.35,1.5,5.8,2.28,1.0,,1.0,0.0
MOLAGAVITA,68468,2020,10,9.35,1.6,4.3,6.94,1.0,,1.0,0.0
MOLAGAVITA,68468,2020,11,9.35,0.4,4.7,8.09,1.0,,1.0,0.0
MOLAGAVITA,68468,2020,12,9.35,2.3,4.5,8.36,1.0,,1.0,0.0
SAN JOAQUIN,68682,2008,1,4.21,22.0,2.8,-14.94,1.0,,1.0,0.0
SAN JOAQUIN,68682,2008,2,4.21,23.6,6.5,-12.65,1.0,,1.0,0.0
SAN JOAQUIN,68682,2008,3,4.21,15.5,6.8,-9.84,,,,0.0
SAN JOAQUIN,68682,2008,4,4.21,15.3,6.0,-6.67,,,,0.0
SAN JOAQUIN,68682,2008,5,4.21,7.6,5.1,-1.79,,,,0.0
SAN JOAQUIN,68682,2008,6,4.21,3.9,6.2,4.45,,,,0.0
SAN JOAQUIN,68682,2008,7,4.21,-0.4,6.6,7.49,,,,0.0
SAN JOAQUIN,68682,2008,8,4.21,-3.0,6.8,7.23,,,,0.0
SAN JOAQUIN,68682,2008,9,4.21,-1.3,5.2,6.65,,,,0.0
SAN JOAQUIN,68682,2008,10,4.21,1.1,5.6,7.3,,,,0.0
SAN JOAQUIN,68682,2008,11,4.21,15.3,6.1,6.91,,,,0.0
SAN JOAQUIN,68682,2008,12,4.21,21.8,3.6,7.73,,,,0.0
SAN JOAQUIN,68682,2009,1,4.21,17.6,4.7,8.35,,,,0.0
SAN JOAQUIN,68682,2009,2,4.21,20.9,7.1,8.19,,,,0.0
SAN JOAQUIN,68682,2009,3,4.21,16.7,2.9,7.07,,,,0.0
SAN JOAQUIN,68682,2009,4,4.21,9.3,4.3,9.74,,,,0.0
SAN JOAQUIN,68682,2009,5,4.21,3.3,3.8,11.34,,,,0.0
SAN JOAQUIN,68682,2009,6,4.21,0.0,3.2,9.13,,1.0,0.0,0.0
SAN JOAQUIN,68682,2009,7,4.21,2.8,2.8,4.0,,1.0,0.0,0.0
SAN JOAQUIN,68682,2009,8,4.21,-5.7,3.0,2.84,,1.0,0.0,0.0
SAN JOAQUIN,68682,2009,9,4.21,3.9,1.5,3.69,,1.0,0.0,0.0
SAN JOAQUIN,68682,2009,10,4.21,-4.2,-0.3,4.49,,1.0,0.0,0.0
SAN JOAQUIN,68682,2009,11,4.21,3.8,1.6,3.51,,1.0,0.0,0.0
SAN JOAQUIN,68682,2009,12,4.21,7.2,-0.6,1.44,,1.0,0.0,0.0
SAN JOAQUIN,68682,2010,1,4.21,9.7,0.9,1.74,,1.0,0.0,0.0
SAN JOAQUIN,68682,2010,2,4.21,10.0,0.7,0.78,,1.0,0.0,0.0
SAN JOAQUIN,68682,2010,3,4.21,5.1,2.5,-0.34,,1.0,0.0,0.0
SAN JOAQUIN,68682,2010,4,4.21,5.3,4.0,-6.57,,,,0.0
SAN JOAQUIN,68682,2010,5,4.21,6.6,6.7,-12.68,,,,0.0
SAN JOAQUIN,68682,2010,6,4.21,1.4,6.5,-17.59,,,,1.0
SAN JOAQUIN,68682,2010,7,4.21,-0.3,7.6,-18.32,1.0,,1.0,1.0
SAN JOAQUIN,68682,2010,8,4.21,0.2,7.9,-12.51,1.0,,1.0,1.0
SAN JOAQUIN,68682,2010,9,4.21,-4.4,8.2,-4.3,1.0,,1.0,1.0
SAN JOAQUIN,68682,2010,10,4.21,10.2,5.8,4.07,1.0,,1.0,0.0
SAN JOAQUIN,68682,2010,11,4.21,14.6,5.4,8.58,1.0,,1.0,0.0
SAN JOAQUIN,68682,2010,12,4.21,22.5,5.3,8.51,1.0,,1.0,0.0
SAN JOAQUIN,68682,2011,1,4.21,27.3,4.4,6.0,1.0,,1.0,0.0
SAN JOAQUIN,68682,2011,2,4.21,24.3,4.3,6.02,1.0,,1.0,0.0
SAN JOAQUIN,68682,2011,3,4.21,19.8,6.1,6.31,1.0,,1.0,0.0
SAN JOAQUIN,68682,2011,4,4.21,17.0,6.2,6.25,1.0,,1.0,0.0
SAN JOAQUIN,68682,2011,5,4.21,13.2,4.8,8.24,,,,0.0
SAN JOAQUIN,68682,2011,6,4.21,7.5,5.8,9.3,,,,0.0
SAN JOAQUIN,68682,2011,7,4.21,6.3,5.3,9.35,,,,0.0
SAN JOAQUIN,68682,2011,8,4.21,-0.9,5.4,9.06,,,,0.0
SAN JOAQUIN,68682,2011,9,4.21,1.2,6.7,10.0,,,,0.0
SAN JOAQUIN,68682,2011,10,4.21,0.6,4.0,11.46,,,,0.0
SAN JOAQUIN,68682,2011,11,4.21,10.5,3.1,8.5,,,,0.0
SAN JOAQUIN,68682,2011,12,4.21,24.9,5.7,2.4,,,,0.0
SAN JOAQUIN,68682,2012,1,4.21,25.9,4.1,0.27,,,,0.0
SAN JOAQUIN,68682,2012,2,4.21,17.5,6.2,-0.56,,,,0.0
SAN JOAQUIN,68682,2012,3,4.21,19.0,5.2,-0.83,,,,0.0
SAN JOAQUIN,68682,2012,4,4.21,11.1,3.8,-0.32,,,,0.0
SAN JOAQUIN,68682,2012,5,4.21,7.6,4.4,-1.04,0.0,0.0,,0.0
SAN JOAQUIN,68682,2012,6,4.21,3.7,4.6,-4.25,0.0,0.0,,0.0
SAN JOAQUIN,68682,2012,7,4.21,1.3,5.4,-8.11,0.0,0.0,,0.0
SAN JOAQUIN,68682,2012,8,4.21,-6.1,4.9,-9.76,0.0,0.0,,0.0
SAN JOAQUIN,68682,2012,9,4.21,2.4,2.5,-11.42,0.0,0.0,,0.0
SAN JOAQUIN,68682,2012,10,4.21,0.8,3.3,-10.51,0.0,0.0,,0.0
SAN JOAQUIN,68682,2012,11,4.21,8.7,2.5,-10.65,0.0,0.0,,0.0
SAN JOAQUIN,68682,2012,12,4.21,11.3,2.8,-11.7,0.0,0.0,,0.0
SAN JOAQUIN,68682,2013,1,4.21,21.3,1.5,-9.65,0.0,0.0,,0.0
SAN JOAQUIN,68682,2013,2,4.21,14.0,4.7,-8.66,0.0,0.0,,0.0
SAN JOAQUIN,68682,2013,3,4.21,16.3,3.2,-8.32,0.0,0.0,,0.0
SAN JOAQUIN,68682,2013,4,4.21,13.0,6.2,-5.71,0.0,0.0,,0.0
SAN JOAQUIN,68682,2013,5,4.21,6.8,6.4,-3.6,0.0,0.0,,0.0
SAN JOAQUIN,68682,2013,6,4.21,4.1,4.9,1.99,0.0,0.0,,0.0
SAN JOAQUIN,68682,2013,7,4.21,1.9,5.0,5.77,0.0,0.0,,0.0
SAN JOAQUIN,68682,2013,8,4.21,-7.5,4.8,7.02,0.0,0.0,,0.0
SAN JOAQUIN,68682,2013,9,4.21,0.3,4.0,7.64,0.0,0.0,,0.0
SAN JOAQUIN,68682,2013,10,4.21,3.2,1.6,8.7,0.0,0.0,,0.0
SAN JOAQUIN,68682,2013,11,4.21,8.0,3.8,9.74,0.0,0.0,,0.0
SAN JOAQUIN,68682,2013,12,4.21,19.7,3.9,9.95,0.0,0.0,,0.0
SAN JOAQUIN,68682,2014,1,4.21,20.2,1.2,9.71,0.0,0.0,,0.0
SAN JOAQUIN,68682,2014,2,4.21,17.9,-0.1,10.0,0.0,0.0,,0.0
SAN JOAQUIN,68682,2014,3,4.21,11.2,0.9,9.2,0.0,0.0,,0.0
SAN JOAQUIN,68682,2014,4,4.21,7.5,2.2,9.72,0.0,0.0,,0.0
SAN JOAQUIN,68682,2014,5,4.21,1.1,4.0,10.09,0.0,0.0,,0.0
SAN JOAQUIN,68682,2014,6,4.21,3.1,4.2,4.96,,,,0.0
SAN JOAQUIN,68682,2014,7,4.21,-1.5,3.8,0.5,,,,0.0
SAN JOAQUIN,68682,2014,8,4.21,-8.2,3.8,-0.15,,,,0.0
SAN JOAQUIN,68682,2014,9,4.21,-3.5,3.4,-1.03,,,,0.0
SAN JOAQUIN,68682,2014,10,4.21,0.7,2.0,-2.32,,,,0.0
SAN JOAQUIN,68682,2014,11,4.21,2.3,2.6,-5.24,,,,0.0
SAN JOAQUIN,68682,2014,12,4.21,9.8,2.4,-8.61,,,,0.0
SAN JOAQUIN,68682,2015,1,4.21,11.8,1.3,-9.95,,,,0.0
SAN JOAQUIN,68682,2015,2,4.21,18.2,1.1,-10.6,,,,0.0
SAN JOAQUIN,68682,2015,3,4.21,15.3,-2.1,-11.21,,,,0.0
SAN JOAQUIN,68682,2015,4,4.21,2.9,1.3,-13.27,,1.0,0.0,0.0
SAN JOAQUIN,68682,2015,5,4.21,-2.5,0.4,-16.25,,1.0,0.0,0.0
SAN JOAQUIN,68682,2015,6,4.21,0.1,2.3,-12.43,,1.0,0.0,0.0
SAN JOAQUIN,68682,2015,7,4.21,-5.0,-0.1,-6.13,,1.0,0.0,0.0
SAN JOAQUIN,68682,2015,8,4.21,-4.9,0.8,0.58,,1.0,0.0,0.0
SAN JOAQUIN,68682,2015,9,4.21,-7.3,0.1,5.83,,1.0,0.0,0.0
SAN JOAQUIN,68682,2015,10,4.21,-6.7,-0.7,9.14,,1.0,0.0,0.0
SAN JOAQUIN,68682,2015,11,4.21,-0.4,0.6,9.32,,1.0,0.0,0.0
SAN JOAQUIN,68682,2015,12,4.21,6.1,0.0,7.61,,1.0,0.0,0.0
SAN JOAQUIN,68682,2016,1,4.21,6.0,0.9,5.76,,1.0,0.0,0.0
SAN JOAQUIN,68682,2016,2,4.21,9.0,2.4,3.92,,,,0.0
SAN JOAQUIN,68682,2016,3,4.21,7.8,2.6,2.4,,,,0.0
SAN JOAQUIN,68682,2016,4,4.21,2.5,3.1,-1.83,,,,0.0
SAN JOAQUIN,68682,2016,5,4.21,1.4,5.0,-5.1,,,,0.0
SAN JOAQUIN,68682,2016,6,4.21,0.0,3.7,-7.64,,,,0.0
SAN JOAQUIN,68682,2016,7,4.21,-1.4,4.1,-7.83,,,,0.0
SAN JOAQUIN,68682,2016,8,4.21,0.6,3.8,-3.6,,,,0.0
SAN JOAQUIN,68682,2016,9,4.21,-0.7,5.0,0.21,,,,0.0
SAN JOAQUIN,68682,2016,10,4.21,1.7,3.6,4.53,,,,0.0
SAN JOAQUIN,68682,2016,11,4.21,12.9,2.6,7.11,,,,0.0
SAN JOAQUIN,68682,2016,12,4.21,13.1,1.8,8.7,,,,0.0
SAN JOAQUIN,68682,2017,1,4.21,16.9,3.4,9.66,,,,0.0
SAN JOAQUIN,68682,2017,2,4.21,13.2,3.7,9.9,0.0,0.0,,0.0
SAN JOAQUIN,68682,2017,3,4.21,14.2,5.9,9.8,0.0,0.0,,0.0
SAN JOAQUIN,68682,2017,4,4.21,5.9,3.3,10.72,0.0,0.0,,0.0
SAN JOAQUIN,68682,2017,5,4.21,3.3,5.7,11.68,0.0,0.0,,0.0
SAN JOAQUIN,68682,2017,6,4.21,-0.3,4.6,8.77,0.0,0.0,,0.0
SAN JOAQUIN,68682,2017,7,4.21,-1.2,5.7,5.08,0.0,0.0,,0.0
SAN JOAQUIN,68682,2017,8,4.21,-4.2,5.3,2.58,0.0,0.0,,0.0
SAN JOAQUIN,68682,2017,9,4.21,-4.6,6.1,1.89,,,,0.0
SAN JOAQUIN,68682,2017,10,4.21,6.5,3.3,1.72,,,,0.0
SAN JOAQUIN,68682,2017,11,4.21,13.2,2.5,1.26,,,,0.0
SAN JOAQUIN,68682,2017,12,4.21,14.6,1.3,0.29,,,,0.0
SAN JOAQUIN,68682,2018,1,4.21,18.9,5.1,-0.3,,,,0.0
SAN JOAQUIN,68682,2018,2,4.21,17.5,-0.7,-1.1,,,,0.0
SAN JOAQUIN,68682,2018,3,4.21,19.8,0.4,-0.17,,,,0.0
SAN JOAQUIN,68682,2018,4,4.21,12.6,2.0,-1.17,,,,0.0
SAN JOAQUIN,68682,2018,5,4.21,5.9,4.0,-6.23,0.0,0.0,,0.0
SAN JOAQUIN,68682,2018,6,4.21,-2.9,4.1,-11.97,0.0,0.0,,0.0
SAN JOAQUIN,68682,2018,7,4.21,3.0,4.4,-16.32,0.0,0.0,,0.0
SAN JOAQUIN,68682,2018,8,4.21,-3.0,2.5,-18.07,0.0,0.0,,0.0
SAN JOAQUIN,68682,2018,9,4.21,-5.6,0.6,-18.67,,,,0.0
SAN JOAQUIN,68682,2018,10,4.21,-0.9,1.3,-14.35,,,,0.0
SAN JOAQUIN,68682,2018,11,4.21,7.8,0.0,-9.67,,,,0.0
SAN JOAQUIN,68682,2018,12,4.21,14.4,0.6,-5.32,,,,0.0
SAN JOAQUIN,68682,2019,1,4.21,17.6,-0.6,-3.28,,,,0.0
SAN JOAQUIN,68682,2019,2,4.21,13.0,-1.7,-2.07,,,,0.0
SAN JOAQUIN,68682,2019,3,4.21,10.6,1.7,2.44,,,,0.0
SAN JOAQUIN,68682,2019,4,4.21,9.9,4.3,6.28,,,,0.0
SAN JOAQUIN,68682,2019,5,4.21,3.1,0.2,10.04,,,,0.0
SAN JOAQUIN,68682,2019,6,4.21,4.4,4.8,10.32,,,,0.0
SAN JOAQUIN,68682,2019,7,4.21,-4.0,2.4,7.28,,,,0.0
SAN JOAQUIN,68682,2019,8,4.21,-2.2,2.8,6.44,0.0,0.0,,0.0
SAN JOAQUIN,68682,2019,9,4.21,-8.5,1.4,4.54,0.0,0.0,,0.0
SAN JOAQUIN,68682,2019,10,4.21,-2.3,2.5,5.0,0.0,0.0,,0.0
SAN JOAQUIN,68682,2019,11,4.21,8.0,-0.6,4.19,0.0,0.0,,0.0
SAN JOAQUIN,68682,2019,12,4.21,9.8,-1.0,4.72,0.0,0.0,,0.0
SAN JOAQUIN,68682,2020,1,4.21,1.1,-1.0,1.89,0.0,0.0,,0.0
SAN JOAQUIN,68682,2020,2,4.21,1.3,-0.3,-0.96,0.0,0.0,,0.0
SAN JOAQUIN,68682,2020,3,4.21,1.1,3.2,-2.16,0.0,0.0,,0.0
SAN JOAQUIN,68682,2020,4,4.21,0.9,3.7,-5.54,0.0,0.0,,0.0
SAN JOAQUIN,68682,2020,5,4.21,1.0,5.3,-9.06,0.0,0.0,,0.0
SAN JOAQUIN,68682,2020,6,4.21,0.0,4.8,-9.71,,,,0.0
SAN JOAQUIN,68682,2020,7,4.21,0.7,6.0,-8.12,,,,0.0
SAN JOAQUIN,68682,2020,8,4.21,0.0,4.8,-4.07,1.0,,1.0,0.0
SAN JOAQUIN,68682,2020,9,4.21,1.5,5.8,2.28,1.0,,1.0,0.0
SAN JOAQUIN,68682,2020,10,4.21,1.6,4.3,6.94,1.0,,1.0,0.0
SAN JOAQUIN,68682,2020,11,4.21,0.4,4.7,8.09,1.0,,1.0,0.0
SAN JOAQUIN,68682,2020,12,4.21,2.3,4.5,8.36,1.0,,1.0,0.0
LOS PALMITOS,70418,2008,1,21.02,22.0,2.8,-14.94,1.0,,1.0,1.0
LOS PALMITOS,70418,2008,2,21.02,23.6,6.5,-12.65,1.0,,1.0,1.0
LOS PALMITOS,70418,2008,3,21.02,15.5,6.8,-9.84,,,,1.0
LOS PALMITOS,70418,2008,4,21.02,15.3,6.0,-6.67,,,,0.0
LOS PALMITOS,70418,2008,5,21.02,7.6,5.1,-1.79,,,,1.0
LOS PALMITOS,70418,2008,6,21.02,3.9,6.2,4.45,,,,1.0
LOS PALMITOS,70418,2008,7,21.02,-0.4,6.6,7.49,,,,1.0
LOS PALMITOS,70418,2008,8,21.02,-3.0,6.8,7.23,,,,0.0
LOS PALMITOS,70418,2008,9,21.02,-1.3,5.2,6.65,,,,0.0
LOS PALMITOS,70418,2008,10,21.02,1.1,5.6,7.3,,,,1.0
LOS PALMITOS,70418,2008,11,21.02,15.3,6.1,6.91,,,,1.0
LOS PALMITOS,70418,2008,12,21.02,21.8,3.6,7.73,,,,1.0
LOS PALMITOS,70418,2009,1,21.02,17.6,4.7,8.35,,,,1.0
LOS PALMITOS,70418,2009,2,21.02,20.9,7.1,8.19,,,,1.0
LOS PALMITOS,70418,2009,3,21.02,16.7,2.9,7.07,,,,0.0
LOS PALMITOS,70418,2009,4,21.02,9.3,4.3,9.74,,,,0.0
LOS PALMITOS,70418,2009,5,21.02,3.3,3.8,11.34,,,,0.0
LOS PALMITOS,70418,2009,6,21.02,0.0,3.2,9.13,,1.0,0.0,1.0
LOS PALMITOS,70418,2009,7,21.02,2.8,2.8,4.0,,1.0,0.0,1.0
LOS PALMITOS,70418,2009,8,21.02,-5.7,3.0,2.84,,1.0,0.0,0.0
LOS PALMITOS,70418,2009,9,21.02,3.9,1.5,3.69,,1.0,0.0,0.0
LOS PALMITOS,70418,2009,10,21.02,-4.2,-0.3,4.49,,1.0,0.0,1.0
LOS PALMITOS,70418,2009,11,21.02,3.8,1.6,3.51,,1.0,0.0,0.0
LOS PALMITOS,70418,2009,12,21.02,7.2,-0.6,1.44,,1.0,0.0,0.0
LOS PALMITOS,70418,2010,1,21.02,9.7,0.9,1.74,,1.0,0.0,1.0
LOS PALMITOS,70418,2010,2,21.02,10.0,0.7,0.78,,1.0,0.0,1.0
LOS PALMITOS,70418,2010,3,21.02,5.1,2.5,-0.34,,1.0,0.0,0.0
LOS PALMITOS,70418,2010,4,21.02,5.3,4.0,-6.57,,,,0.0
LOS PALMITOS,70418,2010,5,21.02,6.6,6.7,-12.68,,,,0.0
LOS PALMITOS,70418,2010,6,21.02,1.4,6.5,-17.59,,,,0.0
LOS PALMITOS,70418,2010,7,21.02,-0.3,7.6,-18.32,1.0,,1.0,0.0
LOS PALMITOS,70418,2010,8,21.02,0.2,7.9,-12.51,1.0,,1.0,0.0
LOS PALMITOS,70418,2010,9,21.02,-4.4,8.2,-4.3,1.0,,1.0,0.0
LOS PALMITOS,70418,2010,10,21.02,10.2,5.8,4.07,1.0,,1.0,0.0
LOS PALMITOS,70418,2010,11,21.02,14.6,5.4,8.58,1.0,,1.0,0.0
LOS PALMITOS,70418,2010,12,21.02,22.5,5.3,8.51,1.0,,1.0,0.0
LOS PALMITOS,70418,2011,1,21.02,27.3,4.4,6.0,1.0,,1.0,0.0
LOS PALMITOS,70418,2011,2,21.02,24.3,4.3,6.02,1.0,,1.0,0.0
LOS PALMITOS,70418,2011,3,21.02,19.8,6.1,6.31,1.0,,1.0,0.0
LOS PALMITOS,70418,2011,4,21.02,17.0,6.2,6.25,1.0,,1.0,0.0
LOS PALMITOS,70418,2011,5,21.02,13.2,4.8,8.24,,,,1.0
LOS PALMITOS,70418,2011,6,21.02,7.5,5.8,9.3,,,,0.0
LOS PALMITOS,70418,2011,7,21.02,6.3,5.3,9.35,,,,0.0
LOS PALMITOS,70418,2011,8,21.02,-0.9,5.4,9.06,,,,0.0
LOS PALMITOS,70418,2011,9,21.02,1.2,6.7,10.0,,,,1.0
LOS PALMITOS,70418,2011,10,21.02,0.6,4.0,11.46,,,,1.0
LOS PALMITOS,70418,2011,11,21.02,10.5,3.1,8.5,,,,0.0
LOS PALMITOS,70418,2011,12,21.02,24.9,5.7,2.4,,,,0.0
LOS PALMITOS,70418,2012,1,21.02,25.9,4.1,0.27,,,,1.0
LOS PALMITOS,70418,2012,2,21.02,17.5,6.2,-0.56,,,,0.0
LOS PALMITOS,70418,2012,3,21.02,19.0,5.2,-0.83,,,,0.0
LOS PALMITOS,70418,2012,4,21.02,11.1,3.8,-0.32,,,,1.0
LOS PALMITOS,70418,2012,5,21.02,7.6,4.4,-1.04,0.0,0.0,,0.0
LOS PALMITOS,70418,2012,6,21.02,3.7,4.6,-4.25,0.0,0.0,,0.0
LOS PALMITOS,70418,2012,7,21.02,1.3,5.4,-8.11,0.0,0.0,,0.0
LOS PALMITOS,70418,2012,8,21.02,-6.1,4.9,-9.76,0.0,0.0,,1.0
LOS PALMITOS,70418,2012,9,21.02,2.4,2.5,-11.42,0.0,0.0,,0.0
LOS PALMITOS,70418,2012,10,21.02,0.8,3.3,-10.51,0.0,0.0,,0.0
LOS PALMITOS,70418,2012,11,21.02,8.7,2.5,-10.65,0.0,0.0,,0.0
LOS PALMITOS,70418,2012,12,21.02,11.3,2.8,-11.7,0.0,0.0,,0.0
LOS PALMITOS,70418,2013,1,21.02,21.3,1.5,-9.65,0.0,0.0,,0.0
LOS PALMITOS,70418,2013,2,21.02,14.0,4.7,-8.66,0.0,0.0,,0.0
LOS PALMITOS,70418,2013,3,21.02,16.3,3.2,-8.32,0.0,0.0,,1.0
LOS PALMITOS,70418,2013,4,21.02,13.0,6.2,-5.71,0.0,0.0,,0.0
LOS PALMITOS,70418,2013,5,21.02,6.8,6.4,-3.6,0.0,0.0,,0.0
LOS PALMITOS,70418,2013,6,21.02,4.1,4.9,1.99,0.0,0.0,,0.0
LOS PALMITOS,70418,2013,7,21.02,1.9,5.0,5.77,0.0,0.0,,0.0
LOS PALMITOS,70418,2013,8,21.02,-7.5,4.8,7.02,0.0,0.0,,0.0
LOS PALMITOS,70418,2013,9,21.02,0.3,4.0,7.64,0.0,0.0,,0.0
LOS PALMITOS,70418,2013,10,21.02,3.2,1.6,8.7,0.0,0.0,,0.0
LOS PALMITOS,70418,2013,11,21.02,8.0,3.8,9.74,0.0,0.0,,0.0
LOS PALMITOS,70418,2013,12,21.02,19.7,3.9,9.95,0.0,0.0,,0.0
LOS PALMITOS,70418,2014,1,21.02,20.2,1.2,9.71,0.0,0.0,,0.0
LOS PALMITOS,70418,2014,2,21.02,17.9,-0.1,10.0,0.0,0.0,,0.0
LOS PALMITOS,70418,2014,3,21.02,11.2,0.9,9.2,0.0,0.0,,0.0
LOS PALMITOS,70418,2014,4,21.02,7.5,2.2,9.72,0.0,0.0,,0.0
LOS PALMITOS,70418,2014,5,21.02,1.1,4.0,10.09,0.0,0.0,,0.0
LOS PALMITOS,70418,2014,6,21.02,3.1,4.2,4.96,,,,0.0
LOS PALMITOS,70418,2014,7,21.02,-1.5,3.8,0.5,,,,0.0
LOS PALMITOS,70418,2014,8,21.02,-8.2,3.8,-0.15,,,,0.0
LOS PALMITOS,70418,2014,9,21.02,-3.5,3.4,-1.03,,,,0.0
LOS PALMITOS,70418,2014,10,21.02,0.7,2.0,-2.32,,,,0.0
LOS PALMITOS,70418,2014,11,21.02,2.3,2.6,-5.24,,,,0.0
LOS PALMITOS,70418,2014,12,21.02,9.8,2.4,-8.61,,,,0.0
LOS PALMITOS,70418,2015,1,21.02,11.8,1.3,-9.95,,,,0.0
LOS PALMITOS,70418,2015,2,21.02,18.2,1.1,-10.6,,,,0.0
LOS PALMITOS,70418,2015,3,21.02,15.3,-2.1,-11.21,,,,0.0
LOS PALMITOS,70418,2015,4,21.02,2.9,1.3,-13.27,,1.0,0.0,0.0
LOS PALMITOS,70418,2015,5,21.02,-2.5,0.4,-16.25,,1.0,0.0,0.0
LOS PALMITOS,70418,2015,6,21.02,0.1,2.3,-12.43,,1.0,0.0,0.0
LOS PALMITOS,70418,2015,7,21.02,-5.0,-0.1,-6.13,,1.0,0.0,0.0
LOS PALMITOS,70418,2015,8,21.02,-4.9,0.8,0.58,,1.0,0.0,0.0
